id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
602b9ff75f75b82f7025b7da,36.0,Female,High school graduate (includes equivalency),right,square,199.0909090909091,130.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,201.46668818015794
5f4e62f4ebe77d02892f18bc,36.0,Female,"Some college, no degree",bottom left,circle,290.0,179.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,250.39751866856008
56cb839cedf8da000c6df35b,44.0,Female,Bachelor's degree,right,square,263.6363636363636,167.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,134.4670533244187
5c46270c4beda000014e5ddd,41.0,Female,Graduate or professional degree,right,circle,344.54545454545456,168.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,53.81081030597033
56ffd10b18705800099d0416,27.0,Other or prefer not to say,Graduate or professional degree,top left,circle,412.7272727272727,129.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,276.7575093981452
601ac0440ae554365a73246b,25.0,Female,Graduate or professional degree,right,square,217.27272727272725,431.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,324.75251861549503
5caeb56feb05440017fd4817,29.0,Male,Associate degree,right,circle,179.0909090909091,277.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,247.40451033790225
60354290fe74fe0fa1918a2c,18.0,Female,High school graduate (includes equivalency),right,circle,140.0,344.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,316.0487984081044
5e394c6546d3c11570e9f25d,39.0,Male,"Some college, no degree",right,square,130.0,170.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,268.14804101620143
607adc316b0814c5fa6c8461,22.0,Female,High school graduate (includes equivalency),top left,circle,412.7272727272727,130.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,276.7724398690635
5eadb9ba99443b0a80211eaa,31.0,Male,Graduate or professional degree,top left,circle,310.9090909090909,249.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,214.45685766991198
5e432ceb394cd51c528ba4f0,30.0,Female,Graduate or professional degree,right,circle,137.27272727272728,291.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,291.2584266152315
