id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
5f262b3018c68e27aebdd170,27.0,Female,Bachelor's degree,270,0,211.0,253.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AsROWbdHme0fz0,618,550,503.84322958634664
56b88bf7e1d0a2000b145037,41.0,Female,"Some college, no degree",225,1,61.0,420.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zZBnuom0xM1cNM,671,329,616.7503546816978
6295c814983374f0c2db15ec,41.0,Male,Graduate or professional degree,315,0,291.0,365.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2bBGHjoclwaWVSe,421,674,335.2327549628765
5c98db753df5fc0016e3baed,40.0,Female,"Some college, no degree",180,5,336.0,495.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cYLXcj26C77lBcO,551,130,423.6153915995027
617050ef896173e5552a21e3,24.0,Female,Bachelor's degree,270,1,285.0,587.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AsROWbdHme0fz0,618,550,335.0492501110844
609afde841772cfe5c252155,19.0,Male,High school graduate (includes equivalency),90,5,596.0,224.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0Bf3zUBK1VSxkGy,129,191,468.16450100365364
62fb79e658e8f2902c9a5f22,25.0,Male,Graduate or professional degree,225,0,143.0,518.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zZBnuom0xM1cNM,671,329,560.8074535881277
5d2464b812b27400011db6e7,37.0,Female,Graduate or professional degree,90,1,261.0,495.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ezHeTeoNFs0NGQu,129,191,331.42118218363777
58e1916827e7d900011035e0,40.0,Female,Bachelor's degree,45,1,419.0,358.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_25g6gJvQ2RGfsYm,76,416,347.8692283028207
5f589f712846f801d01d2895,33.0,Female,"Some college, no degree",270,5,265.0,208.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AsROWbdHme0fz0,618,550,491.5007629699063
