id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,bigl,gambling_expectancies,illusion_of_control,predictive_control,inability_to_stop_gambling,interpretive_bias,rational_ability,rational_engagement,experimental_ability,experimental_engagement,pc_choice_x,pc_choice_y,dist
5f637aee9b24060530e70142,22,Female,Bachelor's degree,bottom left,kite,260.0,304.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,39.0,8.0,11.0,25.0,5.0,8.0,25.0,27.0,32.0,24.0,182,405,127.18142829233888
5ca86b3cb55c520017af9d7e,21,Female,High school graduate (includes equivalency),bottom left,kite,161.8181818181818,423.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,23.0,4.0,4.0,13.0,5.0,9.0,42.0,37.0,30.0,32.0,182,405,27.47034464128078
5e57a93712530a1532ce692a,25,Male,Bachelor's degree,bottom left,triangle,193.63636363636363,384.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,23.532815140347132
5f4e9028384b6809bf029bbf,22,Male,"Some college, no degree",top left,triangle,140.9090909090909,265.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,140.54030920841424
5f7e22e94efa9d0c81f2f560,27,Male,Graduate or professional degree,bottom left,square,302.7272727272727,79.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,27.0,19.0,7.0,24.0,5.0,12.0,21.0,22.0,29.0,30.0,182,405,347.55116158251485
5c5a11aff95e1600012399c8,22,Female,Bachelor's degree,bottom left,square,204.54545454545453,180.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,23.0,4.0,4.0,15.0,5.0,4.0,24.0,40.0,30.0,27.0,182,405,226.1267288947973
5d1f6f142e9ac30018b523b3,31,Female,Less than high school,top left,square,70.0,266.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,15.0,9.0,4.0,7.0,7.0,6.0,24.0,32.0,29.0,35.0,136,125,156.0117870096693
5f6ce7a067864711ebb0f66e,19,Female,"Some college, no degree",top left,square,348.1818181818182,383.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,15.0,4.0,4.0,7.0,5.0,5.0,21.0,18.0,33.0,30.0,136,125,334.53533828578327
5eaba058fb863f187c27073a,19,Male,"Some college, no degree",top left,square,152.72727272727272,123.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,35.0,15.0,10.0,22.0,10.0,15.0,25.0,27.0,31.0,29.0,136,125,16.782763688522614
5ec1129f45a5365297e63600,35,Male,"Some college, no degree",right,square,119.0909090909091,136.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,26.0,4.0,9.0,21.0,5.0,11.0,23.0,22.0,28.0,37.0,398,162,280.08481596157867
5f1acaacc1b4612139b0619f,38,Female,"Some college, no degree",bottom left,square,292.7272727272727,180.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,18.0,4.0,4.0,6.0,5.0,8.0,19.0,19.0,29.0,29.0,182,405,250.76987244407937
57618e8a25224a0006d3756e,35,Female,High school graduate (includes equivalency),bottom left,kite,213.63636363636363,312.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,21.0,4.0,4.0,6.0,5.0,4.0,23.0,23.0,31.0,25.0,182,405,97.54545454545458
5f883ed365c4512a3f96fed3,26,Female,Graduate or professional degree,bottom left,square,160.9090909090909,426.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,17.0,4.0,4.0,6.0,5.0,4.0,19.0,30.0,29.0,27.0,182,405,30.020516400599746
5f6f6dbb688fd34fe7a930e0,31,Male,"Some college, no degree",bottom left,circle,345.45454545454544,327.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,37.0,4.0,4.0,9.0,5.0,4.0,27.0,31.0,28.0,34.0,182,405,180.99424674660767
5cf02982efff0b00177ac692,44,Female,"Some college, no degree",bottom left,triangle,267.27272727272725,168.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,22.0,9.0,4.0,17.0,5.0,21.0,25.0,20.0,26.0,31.0,182,405,251.70277959569367
5f81c389145bf628bd4ccfe6,36,Male,"Some college, no degree",bottom left,circle,430.9090909090909,256.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,289.9112004256327
5e283f576dbb560114ac7714,41,Male,High school graduate (includes equivalency),right,kite,212.72727272727272,310.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,31.0,5.0,4.0,6.0,5.0,4.0,22.0,23.0,28.0,30.0,398,162,237.69707786686456
54249d5bfdf99b691e6ac9a0,31,Male,"Some college, no degree",top left,circle,345.45454545454544,328.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,21.0,15.0,11.0,25.0,13.0,17.0,20.0,21.0,35.0,31.0,136,125,291.8116821706075
5ebc1299d8279e000ac77834,30,Male,Bachelor's degree,bottom left,square,265.45454545454544,212.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,40.0,19.0,4.0,12.0,20.0,8.0,23.0,21.0,29.0,28.0,182,405,209.6031078250448
5db7d1e07f1c65000b7ec6b4,19,Male,High school graduate (includes equivalency),bottom left,circle,191.8181818181818,385.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,31.0,4.0,9.0,8.0,5.0,4.0,23.0,25.0,31.0,31.0,182,405,21.872848182239693
5ed00b67157bd20c24f3fc51,22,Male,Bachelor's degree,bottom left,circle,157.27272727272728,56.36363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,37.0,8.0,12.0,17.0,10.0,12.0,24.0,26.0,27.0,31.0,182,405,349.51216297307263
5b2bcfb51835660001cc6751,39,Female,"Some college, no degree",right,triangle,240.9090909090909,369.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,46.0,4.0,8.0,6.0,5.0,4.0,18.0,30.0,27.0,28.0,398,162,259.93114154927156
5d6943fc90cade0016695e9b,19,Male,"Some college, no degree",top left,circle,136.36363636363635,290.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,35.0,4.0,9.0,14.0,9.0,12.0,26.0,27.0,29.0,29.0,136,125,165.00040070074058
5f6e4ee932a6783696bb0ec5,31,Female,Bachelor's degree,right,triangle,157.27272727272728,215.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,27.0,9.0,4.0,12.0,6.0,7.0,22.0,24.0,32.0,27.0,398,162,246.5907708420224
5ecbbf23da622002fcca74fe,37,Male,Graduate or professional degree,right,circle,412.7272727272727,130.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,27.0,15.0,4.0,10.0,5.0,4.0,22.0,25.0,32.0,32.0,398,162,35.226304972044254
5f4bdd0445dcf109c307b90d,20,Male,High school graduate (includes equivalency),bottom left,square,290.0,296.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,30.0,4.0,4.0,7.0,5.0,4.0,26.0,22.0,31.0,27.0,182,405,153.18570267532226
5d6a924a9e02d2001514311a,26,Male,High school graduate (includes equivalency),top left,circle,402.7272727272727,275.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,306.2352172178484
5ef0c9b95817dc145532fcee,30,Male,"Some college, no degree",right,square,116.36363636363636,370.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,24.0,20.0,5.0,14.0,15.0,12.0,29.0,24.0,29.0,28.0,398,162,350.65944959002155
5f119d6034b87902fdd7d772,39,Male,Bachelor's degree,right,square,300.9090909090909,339.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,21.0,8.0,5.0,8.0,5.0,4.0,24.0,36.0,27.0,30.0,398,162,201.9599829440075
5466464dfdf99b7fec4402b0,30,Female,Graduate or professional degree,bottom left,square,346.3636363636364,98.18181818181817,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,28.0,10.0,9.0,10.0,5.0,9.0,32.0,36.0,25.0,31.0,182,405,348.07011025494927
5d8f74ce5767850019a99ffd,38,Male,Bachelor's degree,bottom left,triangle,289.09090909090907,135.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,34.0,9.0,4.0,11.0,5.0,12.0,24.0,25.0,31.0,26.0,182,405,290.04002288655454
5c651332bcb1b40001864762,29,Male,Bachelor's degree,right,triangle,212.72727272727272,310.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,,,,,,,,,,,398,162,237.69707786686456
5f859498bf6b15010d3e4f9f,22,Male,Bachelor's degree,top left,square,158.1818181818182,214.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,39.0,14.0,6.0,16.0,5.0,7.0,30.0,25.0,26.0,34.0,136,125,92.25194571174802
5f55be48f54d14000978c423,34,Male,Bachelor's degree,right,circle,220.9090909090909,449.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,23.0,4.0,7.0,6.0,5.0,4.0,30.0,27.0,25.0,34.0,398,162,337.316439215893
5f67bab0197b5f3f86248a27,19,Male,High school graduate (includes equivalency),bottom left,triangle,301.8181818181818,78.18181818181817,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,34.0,19.0,7.0,26.0,7.0,21.0,25.0,35.0,30.0,30.0,182,405,348.08981694550766
5c8cd30ef756d400166835a5,24,Male,Bachelor's degree,bottom left,circle,177.27272727272728,347.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,36.0,5.0,4.0,13.0,5.0,8.0,22.0,22.0,29.0,30.0,182,405,57.92050693810392
5f847d8af0d4290d796249f0,25,Male,Graduate or professional degree,bottom left,kite,309.09090909090907,38.18181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,23.0,5.0,6.0,7.0,5.0,7.0,27.0,33.0,33.0,29.0,182,405,388.2108675526104
5e9aff02f4a78b1a1fe7fc3c,25,Male,"Some college, no degree",top left,kite,310.9090909090909,250.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,23.0,4.0,4.0,7.0,5.0,5.0,16.0,19.0,29.0,27.0,136,125,214.98416239956984
5f4bd5af6591fd0a0899594f,23,Male,Bachelor's degree,top left,triangle,289.09090909090907,134.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,153.38820733276833
5ef4adfbcb96bd09463d0d5f,28,Male,Bachelor's degree,top left,circle,192.72727272727272,384.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,23.0,6.0,4.0,8.0,6.0,5.0,21.0,23.0,34.0,31.0,136,125,265.67240437478824
5ede3fcf6b821907836e01fc,19,Male,"Some college, no degree",top left,kite,333.6363636363636,302.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,23.0,13.0,16.0,25.0,16.0,20.0,24.0,39.0,26.0,31.0,136,125,265.79525146713837
5f397d0428b373506d9a6fc7,28,Male,High school graduate (includes equivalency),top left,triangle,227.27272727272725,80.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,18.0,18.0,28.0,18.0,17.0,28.0,27.0,28.0,29.0,136,125,101.36428862407341
56f81ffe1b99b8000636b9c8,26,Female,Bachelor's degree,bottom left,circle,212.72727272727272,310.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,43.0,4.0,10.0,6.0,5.0,4.0,24.0,25.0,32.0,28.0,182,405,98.98113185254007
5c1d232074ad0b0001531eea,31,Male,High school graduate (includes equivalency),right,circle,177.27272727272728,278.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,249.4368533349731
5c7f70d92b725b0016778962,19,Male,"Some college, no degree",top left,triangle,151.8181818181818,127.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,15.980618426370615
5f84ac968dc8711503beeb19,35,Male,"Some college, no degree",top left,circle,137.27272727272728,292.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,167.7321014333263
5f43535e6360b858d14c7a0c,27,Male,Bachelor's degree,top left,circle,401.8181818181818,273.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,43.0,4.0,4.0,9.0,5.0,4.0,25.0,33.0,32.0,27.0,136,125,304.5522522986249
5eb57b5f121d85413f183603,40,Male,High school graduate (includes equivalency),right,circle,237.27272727272725,133.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,28.0,6.0,7.0,12.0,7.0,8.0,35.0,29.0,29.0,31.0,398,162,163.21075965179412
5e7dd3c637169a46d7b4d03f,25,Male,Bachelor's degree,bottom left,square,290.0,134.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,19.0,4.0,4.0,6.0,5.0,9.0,28.0,37.0,31.0,30.0,182,405,291.22098337349394
5bd60bf95f437a0001a2c6c6,26,Female,"Some college, no degree",top left,circle,308.1818181818182,40.90909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,25.0,4.0,4.0,6.0,5.0,4.0,33.0,32.0,30.0,29.0,136,125,191.6190478635468
5ec2a22e9cedf70954cb873e,20,Male,"Some college, no degree",right,square,137.27272727272728,290.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,5.0,4.0,6.0,5.0,4.0,19.0,21.0,29.0,33.0,398,162,290.45259637985964
5d0749f5bea2b4001a0b3810,34,Male,Bachelor's degree,right,triangle,60.0,343.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,24.0,4.0,5.0,8.0,5.0,5.0,18.0,20.0,28.0,23.0,398,162,383.71313320635943
5f7f3622f816bb08abb753b0,19,Male,High school graduate (includes equivalency),bottom left,kite,258.1818181818182,115.45454545454545,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,299.39979904706263
5e8cb846e94a4406307d6da2,31,Female,Bachelor's degree,bottom left,kite,291.8181818181818,179.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,32.0,4.0,4.0,10.0,5.0,4.0,24.0,27.0,26.0,32.0,182,405,251.18708249673816
5f6b5f4938baf903d656cb55,37,Male,Bachelor's degree,top left,square,118.18181818181817,133.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,19.800868166958978
5f42311b6d813202bc3718bc,34,Male,Bachelor's degree,top left,circle,301.8181818181818,368.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,294.3349556469677
5cf410ad70036500197cd5f9,25,Male,Bachelor's degree,right,square,420.9090909090909,173.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,,,,,,,,,,,398,162,25.694968475533805
5c0023fb2213be0001c2cdde,30,Female,High school graduate (includes equivalency),bottom left,kite,344.54545454545456,166.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,288.7357595501036
