id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
5f631fca31cafc3c26a1d154,31,Male,Bachelor's degree,bottom left,square,248.1818181818182,72.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,338.79964336921523
5c5297ba1841c80001393988,27,Other or prefer not to say,Less than high school,right,circle,420.9090909090909,172.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,25.29626111594912
5d2d0bb93180940001d1b197,33,Male,"Some college, no degree",bottom left,square,303.6363636363636,79.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,347.86799291666335
5d488bfffef71c001ad8c079,30,Male,"Some college, no degree",top left,square,150.0,126.36363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,14.066254090276892
5956845992b7c900016938b6,28,Male,"Some college, no degree",top left,circle,429.09090909090907,253.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,320.0774828714483
5e542edbc81cd343fc53768a,25,Male,High school graduate (includes equivalency),top left,circle,333.6363636363636,300.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,264.5829557924466
608980d1ed764dc70b7f1ebc,22,Male,"Some college, no degree",bottom left,circle,326.3636363636364,213.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,239.71003488891802
5ddbc938e0b21bb0c1432bd0,41,Male,High school graduate (includes equivalency),right,square,206.36363636363635,214.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,198.70963907459807
5dcfaad2dd9a740c2493fc28,31,Male,Bachelor's degree,top left,square,346.3636363636364,330.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,293.73093045188864
5b1552789663ee0001463aff,31,Male,Bachelor's degree,bottom left,square,420.9090909090909,206.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,310.6991449580863
5eda39159638596040916f1a,26,Female,Graduate or professional degree,bottom left,circle,372.7272727272727,135.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,330.19940131396237
59d38c14aeef3b0001022160,41,Male,High school graduate (includes equivalency),top left,circle,260.0,167.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,131.00757028154663
5ee5777de62eb32c84555b3b,28,Male,High school graduate (includes equivalency),bottom left,square,309.09090909090907,38.18181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,388.2108675526104
604f1798305a719a2a25e2f1,31,Male,Bachelor's degree,bottom left,circle,398.1818181818182,96.36363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,376.8169097467288
5c49e29651c26300012d34be,36,Male,Bachelor's degree,bottom left,square,290.0,135.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,290.37691379673373
5910d8f3dbd4990001ee2731,39,Male,Graduate or professional degree,right,square,130.9090909090909,170.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,267.23945371115155
5b88002a7bb9e90001f0703f,36,Male,Bachelor's degree,right,circle,240.0,369.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,260.481562933155
5ff35316d4f1e4411075686b,36,Male,Graduate or professional degree,right,square,419.09090909090907,171.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,23.264202984324793
600a3d96bcb0c41abaf84b89,19,Female,Associate degree,bottom left,square,462.7272727272727,308.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,296.95380446034204
5bcd24135c2b810001dc9756,20,Female,High school graduate (includes equivalency),right,circle,252.72727272727272,429.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,304.042298057794
